-0.0178627 -0.00242126 0.0076001
-0.0135957 0.0356087 0.0292059
-0.0350912 0.00766402 -0.0233571
0.0269424 -0.028232 -0.0324496
0.0270898 -0.00220721 -0.000607324
-0.0275854 -0.00298392 0.00898421
0.0160768 -0.0302745 0.0188726
-0.0401025 0.0190585 0.00817508
-0.0106835 -0.0240429 -0.0263056
0.00513364 -0.0254948 -0.0380376
0.0263199 0.0147181 -0.0316111
0.0185078 -0.0461058 -0.0105893
0.0080432 0.037422 0.0213364
-0.0253461 0.0377391 0.0050573
0.0093002 0.0130798 0.0216453
0.0119353 -0.0303507 -0.000392937
0.0154608 -0.0330697 -0.0255231
-0.00569092 0.0234436 0.0104115
0.0273291 -0.00535601 -0.000443368
-0.0149178 -0.0372272 0.0310721
0.0326973 0.00688152 0.0209808
0.0165596 -0.0215447 0.0168158
0.0124996 -0.0370616 0.00409478
0.00424828 -0.0131663 0.0172338
-0.0183712 -0.0311097 0.00133757
0.00214849 0.0109265 -0.0473035
0.00996638 -0.0289199 -0.0348924
-0.0392329 0.0171995 -0.0163512
-0.0115976 0.0495075 -0.00377637
0.0112829 0.0313186 -0.0223475
-0.0193855 -0.000780951 0.0250977
-0.0169711 -0.000352379 0.0277367
0.00668641 -0.0326793 0.0176945
-0.0392992 0.0208364 -0.0010538
-0.0069023 0.0171287 0.000760475
-0.0150357 -0.0288507 -0.0057639
-0.0154709 -0.00976171 -0.0430465
0.0169816 0.0290546 0.0169257
-0.0317318 0.0106564 -0.0117623
-0.0398847 0.0258233 0.0121203
0.00366488 -0.0247136 -0.0207314
-0.0101609 -0.0118179 -0.0349593
0.0225816 0.0404897 0.0239615
0.014296 -0.0342797 -0.00971878
0.0370395 0.0150512 0.0328475
0.00991868 -0.0421968 -0.023469
0.0300541 0.0156826 -0.0232876
-0.0114665 -0.0176494 0.0202592
0.0367998 0.0201614 0.00106939
0.00695157 0.00446632 -0.0406403
-0.00556427 -0.0426404 0.023239
0.00106931 -0.0123971 -0.0295523
-0.0279762 -0.031548 -0.0164649
0.0148513 0.0358458 0.0067682
-0.0155833 0.0197147 -0.00582547
-0.0160533 -0.00538485 -0.0450951
-0.00197001 -0.0244058 -0.0407245
-0.0145076 0.0271624 -0.0244387
0.0175682 0.0417622 0.014602
-0.0001456 -0.0343712 0.0356151
-0.0325117 -0.0230098 -0.00324698
-0.0114734 0.00128682 -0.0204704
0.0214667 0.00146244 0.010355
0.0199392 -0.0388012 -0.0018712
0.0135189 0.0109001 0.0137786
-0.00586862 0.00301019 0.0244322
0.00589015 -0.0421207 -0.000358656
0.0152682 -0.0196778 0.00446272
-0.0200038 -0.0132163 0.0304055
-0.0271658 -0.0367677 0.0214539
-0.00927157 -0.00130347 -0.0114092
0.0106034 0.0299184 -0.0170313
-0.027596 0.017279 0.0152308
-0.00409667 0.0204847 0.0306146
0.0303674 0.008443 0.0153222
-0.0405461 0.00410986 0.033325
0.0151479 -0.0209484 0.00613287
0.0159749 0.0138501 -0.0448884
-0.0066634 0.00374773 -0.0438188
-0.00531845 0.0241782 0.0140088
-0.0304424 -0.00782292 -0.0423009
0.00778652 0.00252246 -0.0114308
0.00119203 0.00152587 0.0270556
-0.0206254 0.0228652 -0.012895
0.0180107 -0.034214 0.00553824
-0.024048 -0.0420871 -0.00146613
-0.0480476 -0.0166232 -0.0100759
0.011706 0.00485601 -0.0509877
-0.0205447 -0.0182033 0.0179455
0.0277081 0.0078033 -0.0135225
0.00145384 -0.000851199 0.0438102
-0.0161586 0.0183799 -0.0096242
0.0183428 0.0233141 0.00749781
0.00848487 0.0380304 -0.0160508
-0.0198544 0.0146199 0.0155458
-0.0139028 -0.035254 -0.0235649
-0.029998 0.0297432 0.0114737
-0.0214874 0.00560963 0.0193799
-0.00482867 0.00580362 0.0120201
-0.010975 -0.0275289 0.0274771
0.0211953 0.0429002 0.0204116
0.00593319 0.0463691 0.00256885
0.0183063 -0.0187823 -0.0270877
-0.00644862 0.0186523 0.0338564
0.0236235 0.0266397 0.0247821
0.0237283 0.0158032 0.0245609
-0.00643135 -0.00351377 -0.0196621
-0.0170479 0.0405654 0.0210824
-0.00284471 0.0281932 0.0340441
0.0199817 -0.00051734 0.0485816
0.0460334 0.0137265 -0.0184582
0.0418176 0.0186709 -0.0126918
0.0351279 -0.0161581 -0.0261365
0.00118555 0.0189609 0.0279443
-0.00567459 0.0211799 0.00660243
-0.00282789 -0.0339872 0.0339064
-0.00808858 -0.0180279 -0.00161214
0.0217082 -0.0258687 0.000241065
-0.0340257 -0.0154452 0.0054466
-0.00626712 -0.0496568 -0.00101293
0.0139116 0.0132146 0.0376912
-0.0072955 0.0131971 -0.0257501
-0.0297372 -0.00346149 0.0387199
0.0119783 -0.0170486 -0.00962565
0.00720971 -0.0299973 -0.013527
-0.0108222 0.000244898 0.0409369
0.0315379 -0.0277821 0.0234388
-0.0171954 -0.0374922 0.0292229
0.011358 0.00288795 0.0119095
0.0300436 -0.0152441 0.0387496
0.0393187 0.00899924 -0.0316354
-0.0156205 0.00797063 -0.0137324
0.00259528 -0.0343178 -0.00615141
-0.0106929 -0.0123452 0.0443711
-0.00394329 0.0489643 -0.0140528
0.0202474 -0.0313176 0.0307263
-0.0179427 0.0296068 0.0305547
-0.035536 0.00351111 0.0103116
0.0222663 -0.0144061 0.011513
-0.0105765 -0.0195413 0.0210188
0.00715045 0.0433548 0.0185306
-0.00166224 0.0169039 0.0134582
-0.035357 0.00895877 -0.0377554
0.0297199 -0.020075 0.015842
-0.0290236 -0.000287443 0.0110707
-0.0264815 0.0305044 -0.0320573
0.023021 -0.0206368 -0.0169166
0.00936617 -0.00182632 0.0425219
0.02104 -0.0402993 -0.00488158
-0.0180614 0.0119053 -0.011176
-0.0157864 -0.0178581 -0.00223315
-0.0282342 0.0359644 -0.0130992
-0.0179566 0.0450786 -0.0127293
0.0274651 -0.00453823 -0.0114186
-0.00920239 0.00653396 -0.00180168
0.0304947 -0.0289298 -0.00951582
-0.00870406 0.0439637 -0.0038688
0.0455182 0.0207875 0.0123214
-0.0119531 -0.026431 0.0340099
0.0166774 0.0120788 -0.0157839
0.0191972 0.00548438 0.00544861
0.0023588 0.0114595 0.0227376
0.00934169 -0.0489264 0.0058074
0.0430358 -0.0210219 0.0115904
0.00966928 0.0330257 -0.00915139
-0.0296421 -0.0112635 -0.0359247
0.0152125 -0.0343427 0.0196892
0.0257186 -0.0107458 0.0203475
-0.00989546 0.0247921 -0.00274002
-0.00847936 0.0224249 0.00596099
-0.0200752 -0.0122035 -0.029895
0.00350063 -0.0356295 0.0218308
0.0188356 0.0149815 -0.00988327
0.0357235 0.0114753 0.00851109
0.0268372 -0.0370198 0.0184593
0.00755458 0.0471625 0.0159389
-0.00665976 -0.0255568 0.00289825
-0.0303709 -0.0052582 -0.0358404
-0.0155282 -0.00492628 -0.0375433
-0.00988393 0.0239821 -0.037647
-0.0207867 0.0313747 0.0162722
0.00286297 0.0440834 0.0172929
0.0252638 -0.0134091 0.0427176
-0.0140835 -0.006237 -0.0485745
-0.0276908 -0.021942 0.00566156
0.03604 -0.00815684 -0.0234037
-0.00827813 0.00102586 0.0125456
0.00638037 -0.00150628 0.0391878
-0.0296089 0.00680444 0.0271557
-0.00509331 0.0161142 -0.0077645
-0.0349717 -0.0141435 -0.0190837
0.0211752 0.00515096 0.0286892
0.0110483 0.0127513 0.00142125
-0.032539 -0.0104479 -0.0255951
0.0224921 -0.00121683 0.0130052
-0.0280358 -0.0383964 0.0221556
0.029051 0.00242392 -0.0384068
-0.0238211 -0.0107838 -0.0379608
0.0341942 0.0173444 -0.00884862
0.0350357 -0.0144858 0.00824854
-0.00958202 -0.0171094 0.0296499
0.0278536 -0.0337151 -0.0293672
-0.0115948 -0.00253777 0.026325
-0.0362646 0.000608923 0.0137381
-0.0268974 -0.00180226 -0.010205
0.0387412 0.0028272 0.0216429
-0.0279578 0.0322844 -0.026615
-0.0135821 0.00847487 0.0217453
0.0199983 0.00470886 0.0394277
0.00142534 -0.0156012 0.0222738
0.0200802 -0.0250091 0.00667924
-0.0227458 0.0194664 0.0411611
-0.0329404 0.00299898 0.00266705
0.00944943 0.00236912 -0.0326968
-0.0096777 -0.0022424 -0.000878134
0.00590606 -0.00449017 -0.0439544
0.0125166 0.00342285 -0.0182348
0.000704409 0.0314662 0.0318531
-0.0208138 0.00136107 -0.0134362
-0.0183856 0.0215315 -0.0236871
-0.000710816 -0.028078 0.0110823
0.00836411 -0.0447664 -0.019239
-0.0267285 -0.0022729 0.00725097
0.005769 0.00571193 0.00159584
0.0158214 -0.00358078 0.00560168
-0.0315214 -0.00629446 0.0345954
-0.0335179 -0.0198072 -0.00193446
0.00879633 -0.000788765 -0.0424424
0.0214992 0.00347284 0.0137162
0.0169609 -0.00488175 0.00172215
-0.0114925 0.0259483 -0.00273602
0.0211724 -0.0160712 -0.0320725
-0.023538 0.000978158 -0.0391175
0.0291834 0.00177786 -0.0021316
0.00181012 0.0292039 0.027442
-0.00685043 0.0453036 -0.000341669
-0.041577 0.0135857 0.0281455
0.0106536 -0.0366238 0.0115993
0.0232179 -0.0192103 0.0241697
0.031229 -0.00309901 0.0325458
-0.00935382 -0.00759338 0.0139174
0.0354259 0.0209074 -0.0256396
-0.0254626 0.000614228 0.0213659
0.0311338 0.0121645 0.0363189
-0.00386398 -0.0174531 -0.0285993
-0.0286587 -0.0155368 -0.0159827
-0.0212347 0.007345 0.00792595
-0.00318326 -0.0112566 0.0307285
-0.000165017 0.00983242 -0.023294
0.00442086 -0.00740914 0.0315055
-0.0214489 0.00191381 0.0441046
0.00689633 -0.0432721 -0.0108354
0.0445343 -0.0214898 0.00328991
-0.038013 -0.0222448 0.0176225
0.0215428 0.0248675 -0.00822104
0.0368429 0.00797239 -0.0144018
-0.0254893 -0.0187813 -0.0397743
-0.0301544 0.00750646 0.0344007
-0.0273149 0.0324776 0.02186
0.0317343 0.00346777 0.0323745
0.0316594 -0.0105117 0.0223345
-0.00772482 0.0384978 -0.0351502
0.0175502 0.036317 -0.0330208
0.0178513 -0.0115623 0.00219083
0.0253434 0.0366344 0.0105444
-0.0360512 -0.0154067 -0.015005
0.00118459 0.001681 -0.000797107
0.00686389 -0.00768926 -0.0130067
0.00407093 -0.017774 -0.0215656
-0.0118755 -0.0186924 0.0262126
-0.026348 0.0161738 -0.00547615
-0.00308622 0.027609 -0.0391591
0.0155439 -0.00213963 -0.00738508
-0.0265901 -0.0137188 -0.0120942
0.00727897 -0.00540893 -0.0282759
0.0349232 -0.00139253 0.0152619
-0.030567 0.0139487 0.0118717
-0.004277 -0.0376305 0.0333151
-0.0444921 -0.0127157 -0.0149853
0.00177631 0.00411573 0.00979541
0.00398823 -0.00182086 -0.0421761
0.0387121 0.00524898 -0.00986062
0.0223769 0.00705464 -0.0442635
-0.039143 0.0111395 -0.0305807
-0.046866 -0.0185096 0.00865464
0.0028887 0.00799517 -0.0109846
-0.00427202 0.0355752 0.0319874
0.0240385 0.0275412 0.0304816
-0.00465989 0.0143312 -0.0349057
-0.0329021 -0.0304208 0.0207201
0.0335636 -0.0266077 -0.0247166
0.0155147 -0.01996 -0.0153791
-0.00423409 0.0357942 -0.00790403
0.0228724 -0.0330509 0.0303497
-0.0286411 0.0257367 -0.0319458
0.00490885 -0.0188597 -0.0434816
0.00757999 -0.03217 -0.0282362
-0.0137743 -0.0373959 -0.0118196
-0.0407695 -0.0254935 0.0162777
0.016229 0.0304082 -0.0275402
-0.0141915 0.023399 -0.0171137
-0.0269283 0.0167385 0.0393635
-0.0161627 0.00122384 -0.0302582
