-0.177569 -0.476836 0.86087
0.71747 -0.446524 0.534652
0.915963 0.0907989 -0.390854
0.878171 0.471976 -0.0778083
-0.338093 0.733058 -0.590186
0.944097 -0.228644 -0.237493
-0.314551 0.767403 0.558704
0.171507 0.948765 0.265388
0.204113 0.366106 -0.907912
-0.650532 -0.758271 -0.0428031
0.730413 0.574845 -0.368849
-0.730632 -0.422462 -0.536379
-0.695453 -0.718018 0.0282083
-0.869448 -0.49307 0.0306992
-0.274255 -0.961553 -0.0141364
0.487117 0.300656 -0.819953
0.29177 0.443181 -0.847621
-0.126315 -0.597561 0.791811
0.532006 -0.445326 -0.720177
-0.501218 0.315358 0.80581
-0.586283 -0.683601 -0.434698
-0.909205 0.140088 -0.392073
0.404453 0.578283 -0.708524
0.83546 -0.518599 -0.18183
-0.676765 -0.316211 0.66483
-0.335103 0.534822 -0.775675
-0.325506 -0.944495 -0.0444513
-0.796078 0.199914 -0.571221
0.0911086 0.920696 -0.379497
0.544095 0.75123 -0.373649
0.811786 0.499434 0.302605
-0.0773316 -0.519714 0.850833
0.872608 0.488023 0.0197261
0.981785 -0.14115 -0.127181
0.919188 -0.131185 0.371326
0.066718 0.773157 -0.630696
0.358387 -0.843506 0.40007
0.861758 -0.0658922 -0.503022
-0.476054 -0.603914 -0.639265
-0.336319 -0.933933 -0.121072
-0.225213 -0.968514 -0.106115
0.875539 -0.317364 0.364296
-0.85748 0.501776 0.11379
-0.435925 -0.611765 0.660086
0.185125 -0.91898 0.348146
-0.976381 -0.0661661 -0.205675
-0.340918 0.812431 0.473001
-0.537765 -0.836303 -0.106803
-0.0301419 0.998569 0.0441644
-0.860209 -0.414621 0.296869
-0.847519 0.516333 0.122934
-0.908818 -0.34653 -0.232307
0.842382 -0.260953 -0.471482
0.0901988 0.893142 0.440638
-0.560507 -0.314006 -0.766311
-0.913433 0.406386 0.0221238
0.0221474 -0.387187 -0.921735
0.513494 0.200043 -0.83445
-0.155985 0.824681 0.543664
0.484465 0.798465 0.357418
-0.52048 0.852948 -0.0397576
-0.81193 0.518702 0.267802
0.502857 0.68213 -0.53088
-0.0970245 0.790884 -0.604225
0.683067 -0.724275 -0.0940506
-0.511195 -0.223826 0.829808
0.796596 0.0904896 -0.5977
0.694226 0.0973043 0.71315
-0.177554 0.420489 -0.889755
-0.256912 0.0538206 -0.964935
0.587628 -0.678423 -0.440948
-0.875854 0.480354 -0.0462538
0.208189 0.792085 0.57381
-0.386475 -0.205936 -0.899015
0.779358 0.278762 0.561152
0.103661 -0.500369 -0.859584
-0.490916 -0.833368 -0.253967
-0.961967 0.272482 -0.019314
0.909721 -0.148614 0.387714
0.0208047 0.222636 -0.97468
-0.531489 -0.236799 -0.813293
0.710905 0.702742 0.027717
0.264714 -0.875479 0.404305
-0.614327 0.721556 -0.31931
-0.934367 0.0575197 0.351638
-0.264753 0.964209 -0.0143455
0.463291 -0.877715 -0.122386
-0.185296 -0.851782 -0.490034
0.468049 0.630696 0.618993
0.620885 -0.565836 -0.542524
-0.669704 0.682691 -0.292281
-0.0536923 -0.843215 -0.534888
-0.706297 0.157888 -0.690084
0.603629 0.554959 -0.57241
-0.718408 -0.693097 0.0592256
0.847248 -0.213724 0.486305
-0.749395 -0.599385 -0.281325
-0.0537201 -0.834989 -0.547638
-0.904397 0.400648 0.146787
0.972994 0.228048 0.0357356
-0.31448 0.0825302 -0.94567
-0.534692 -0.263377 0.802955
-0.507109 0.778276 -0.370308
-0.899556 0.429845 0.0776703
0.537563 0.458617 0.707599
0.610967 -0.779665 0.137265
-0.655491 0.747794 -0.105527
0.902589 0.428861 -0.037571
0.793803 -0.042968 -0.606655
-0.2282 0.953744 0.195699
-0.989054 0.140094 -0.046328
-0.770693 0.221102 -0.597617
0.310516 0.796264 -0.519176
0.185848 -0.808399 0.558526
0.303085 -0.923058 -0.236861
0.370024 0.152354 -0.916445
-0.969914 -0.122223 0.210542
-0.605793 0.428351 0.67047
-0.439549 -0.717354 -0.540555
0.771929 -0.294971 -0.563132
-0.729544 -0.457621 0.508281
-0.0935221 -0.486296 -0.868775
0.218533 -0.913482 0.343213
-0.454871 -0.837989 -0.301442
0.622868 0.243072 0.743607
-0.805228 0.491647 -0.331497
0.465012 -0.797976 0.383405
-0.504214 -0.775352 -0.380261
0.224941 -0.177057 -0.95815
-0.505637 0.432015 -0.746789
-0.897755 0.165538 -0.408208
0.271812 0.0749846 -0.959425
0.70188 0.617693 -0.354712
0.495093 0.69926 -0.515672
0.559844 0.143524 0.816073
0.869964 0.492482 0.0249744
0.535726 0.776816 0.330991
-0.27126 -0.696787 0.664007
-0.330512 -0.65897 -0.675663
0.889866 0.283796 0.357208
-0.217793 0.103137 -0.97053
0.113265 0.417895 0.901407
-0.998962 -0.0454684 0.00274342
0.277741 0.958268 -0.0676924
0.0118023 0.835056 0.550038
-0.753988 -0.64455 0.126718
0.043858 0.997077 0.062561
-0.293706 0.230982 0.927569
-0.694544 -0.141135 0.705471
-0.302286 -0.184626 -0.935166
0.838476 0.524426 -0.148108
0.055827 0.780255 0.622965
0.0425689 0.509002 -0.859712
-0.96507 0.261758 0.0110536
-0.720932 0.0435001 0.691639
0.134978 -0.929316 0.343732
-0.860509 -0.4701 -0.196293
0.843169 -0.423851 -0.330781
-0.207769 -0.769047 0.604483
-0.391405 -0.502148 -0.771135
-0.645999 0.223168 -0.729987
0.930568 -0.0871199 0.355604
-0.450958 -0.807668 0.37988
0.0560946 -0.78631 -0.615281
-0.998309 0.0579878 -0.00416523
0.797689 0.268726 0.539887
0.792537 -0.474769 -0.382725
-0.751867 0.383103 -0.536589
-0.983156 -0.141638 0.115515
-0.156249 0.0212849 0.987488
0.0987149 -0.610251 -0.786034
-0.448605 -0.375262 0.81113
0.531935 -0.692377 -0.487503
0.199947 0.700072 0.685507
0.29288 0.543407 -0.786721
0.818203 0.571576 0.0620021
0.338859 0.87969 -0.333648
-0.283021 0.630791 -0.722497
-0.0632718 -0.0422553 -0.997101
-0.598325 -0.689264 0.40856
-0.754601 -0.635921 0.16181
-0.159957 -0.982075 -0.0997151
0.832828 -0.0342201 0.552473
-0.142803 0.633579 0.760384
0.966222 -0.0882111 -0.242143
0.813177 0.57174 0.108887
-0.335392 0.62628 0.703765
-0.628961 0.671328 -0.392079
0.833976 0.0107059 0.551698
-0.110557 0.00784014 0.993839
-0.818838 -0.234156 -0.524095
-0.487686 0.594879 0.638969
-0.53376 -0.844949 0.0340793
0.59992 -0.713398 -0.36216
-0.305125 -0.949151 -0.0775371
0.508552 0.860964 0.0107865
0.0951727 -0.955041 -0.280781
0.906965 -0.320665 -0.27311
0.294662 -0.624064 -0.723684
0.71727 0.219734 0.661242
-0.793518 -0.272214 0.54427
-0.813623 0.0783872 -0.576085
0.232086 -0.2405 0.942494
-0.470412 0.229421 -0.852102
0.776662 0.509804 0.369995
0.846985 0.0278658 0.530886
0.918844 0.185336 0.348391
-0.617979 0.178738 -0.765608
-0.689945 -0.647319 -0.323965
0.184148 -0.841199 0.508404
0.623164 0.267379 0.734966
0.550495 0.810266 -0.201056
-0.377984 0.923227 -0.0691316
-0.308359 -0.276112 -0.910317
-0.302751 0.894771 -0.328218
-0.688386 0.376 0.62028
-0.404715 0.276265 -0.871713
-0.78111 0.624108 0.0188487
0.0499402 0.800621 -0.597086
0.951297 -0.233087 0.201751
0.320364 -0.717143 0.618928
-0.486276 0.862746 -0.138584
-0.300941 0.950279 0.0800226
-0.150679 -0.162551 -0.975127
-0.4017 -0.667354 0.627117
0.961587 -0.245802 -0.122197
-0.190453 -0.836946 0.513078
-0.130147 0.843573 -0.521005
0.166425 0.662868 0.730006
-0.490661 -0.783485 -0.381319
0.837662 -0.47567 0.268443
-0.909119 0.368459 0.194271
0.830681 -0.549798 0.0877023
-0.0871269 -0.977132 0.193961
0.894151 0.383127 -0.231747
0.634804 -0.66736 -0.389428
0.440535 0.826786 0.34979
-0.401196 -0.0456921 -0.914852
-0.578448 -0.640001 -0.505764
0.217339 -0.724108 -0.654547
-0.856794 -0.510233 -0.0745999
0.351033 0.204347 0.913793
0.254999 0.810931 -0.526656
-0.910451 0.30466 0.279751
0.936976 0.162439 -0.309338
-0.877008 -0.408308 -0.253261
-0.665824 -0.741998 -0.0782167
0.00230644 0.672453 -0.740137
0.288546 0.554048 -0.780879
0.94786 -0.0659266 0.311794
0.651585 -0.101499 -0.751755
-0.7905 0.607375 -0.0787754
-0.66038 -0.111552 -0.7426
0.220232 -0.97178 -0.0845109
-0.534783 0.627084 0.566368
-0.655358 0.413563 -0.632038
0.676025 -0.598313 0.43013
0.78388 0.612392 -0.102514
0.397208 0.805008 0.440668
-0.680712 0.213308 -0.700807
0.377827 -0.924789 0.0448578
0.482669 0.00631061 -0.87578
-0.872568 -0.440765 -0.210597
0.536864 -0.768947 -0.347128
-0.0864999 0.921183 0.379393
-0.789341 0.525608 0.317295
-0.253067 0.676036 0.69205
-0.300301 0.139414 0.943601
0.217263 0.102144 0.970754
0.10089 -0.353057 0.930146
-0.934835 -0.192621 0.298296
0.37806 -0.903645 0.201238
-0.8145 0.54934 0.18659
0.980697 -0.0955865 -0.170577
0.983502 -0.143868 0.10966
-0.224611 -0.593762 0.772656
0.644676 -0.721269 -0.253306
-0.596123 0.116101 -0.794455
-0.882494 0.253878 -0.395918
0.0117552 -0.973254 0.229431
0.986096 0.108252 -0.126079
0.922424 0.379752 -0.0701612
-0.322498 0.802513 -0.501964
-0.622168 -0.140054 -0.770255
-0.567335 -0.724985 0.390548
-0.993874 0.110335 -0.00638946
0.534336 -0.838077 -0.110058
0.809669 0.0111062 -0.586781
0.731764 0.591933 0.337843
0.0858315 -0.952415 -0.29247
0.221136 0.969803 0.102867
0.317319 0.911151 0.262892
-0.708747 0.569254 -0.416687
0.877665 0.479214 0.00761597
0.121521 -0.962199 0.243732
-0.50056 -0.570677 -0.650974
-0.919246 -0.0380906 0.391836
-0.224237 -0.840702 -0.492886
0.527194 -0.510179 -0.679547
-0.556997 -0.64341 -0.525145
0.364493 -0.0942859 -0.92642
-0.975537 0.162111 -0.148483
0.287373 -0.538157 -0.792341
0.614826 -0.788264 -0.0250862
0.896156 -0.152675 -0.416647
0.83435 -0.174014 -0.523048
-0.720399 0.671345 -0.174128
0.207057 -0.951393 -0.227988
0.932845 0.138155 0.332735
