#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
          55   7.452e-05  0.00288737  0.00446906
          56  0.00322624  0.00289342  0.00438926
          57   -0.032052  0.00228034  0.00435486
          58  -0.0213718  0.00187254  0.00429883
          59 -0.00691782  0.00172355  0.00422855
          60   0.0455201   0.0024535  0.00422061
          61   0.0259477  0.00283865  0.00416895
          62  -0.0170158  0.00251841  0.00411399
          63   0.0517689  0.00330017   0.0041223
          64  -0.0339549  0.00271806  0.00409878
          65  -0.0205382  0.00236027  0.00405131
          66  -0.0037567  0.00226759  0.00399098
          67  -0.0152875  0.00200557  0.00394001
          68 -0.00929126  0.00183944  0.00388557
          69  -0.0452144   0.0011575  0.00388864
          70  -0.0187436 0.000873201  0.00384346
          71   -0.021295 0.000560973  0.00380199
          72   -0.009251 0.000424696  0.00375163
          73  -0.0197517 0.000148307   0.0037104
          74  -0.0248425-0.000189407   0.0036756
          75  -0.0197004-0.000449553  0.00363579
          76   0.0527826  0.00025087  0.00365479
          77   0.0152434 0.000445578  0.00361251
          78  -0.0190162 0.000196067   0.0035748
          79  -0.0039143 0.000144037  0.00352993
          80  -0.0116716-3.65775e-06  0.00348889
          81  -0.0604447-0.000749844  0.00352471
          82   -0.037026 -0.00119224  0.00350938
          83 -0.00341178 -0.00121898   0.0034672
          84   0.0164415 -0.00100873  0.00343229
          85  -0.0901289 -0.00205721  0.00354844
          86  0.00012384 -0.00203185  0.00350727
          87   0.0522901 -0.00140746   0.0035221
          88   -0.077046 -0.00226698  0.00358542
          89   0.0172029 -0.00204822   0.0035518
          90  -0.0003712 -0.00202959  0.00351239
          91   0.0240718 -0.00174276  0.00348548
          92 -0.00535902 -0.00178207  0.00344782
          93  -0.0307103 -0.00209312  0.00342475
          94  -0.0453894 -0.00255372  0.00341915
          95   0.0322704 -0.00218715  0.00340275
          96  -0.0616091 -0.00280613  0.00342314
          97  -0.0340692 -0.00312843  0.00340299
          98  -0.0519439 -0.00362655  0.00340452
          99  -0.0215991 -0.00380809  0.00337497
         100  -0.0057209 -0.00382722  0.00334128
         101   0.0103281 -0.00368707  0.00331113
         102   0.0683888 -0.00298044  0.00335322
         103   0.0609735 -0.00235953  0.00337766
         104   0.0291474 -0.00205658  0.00335875
         105   0.0733307  -0.0013386  0.00340263
         106  -0.0110685  -0.0014304  0.00337177
         107   0.0356861 -0.00108351  0.00335805
         108  -0.0317003   -0.001367   0.0033389
         109  -0.0647497 -0.00194849  0.00335853
         110   0.0366818 -0.00159731   0.0033463
         111   0.0494857  -0.0011371  0.00334765
         112  -0.0194778 -0.00130086  0.00332177
         113   0.0600685-0.000757766  0.00333647
         114  -0.0098898-0.000837872  0.00330817
         115   -0.050377 -0.00126865  0.00330733
         116   0.0188948 -0.00109482  0.00328338
         117  -0.0362192 -0.00139503  0.00326901
         118  -0.0177986 -0.00153405  0.00324426
         119  -0.0175233 -0.00166841  0.00321978
         120  -0.0268729 -0.00187845  0.00319979
         121  -0.0388154 -0.00218371  0.00318788
         122  -0.0599331 -0.00265707   0.0031967
         123   0.0284445 -0.00240421  0.00318069
         124   0.0281222 -0.00215803  0.00316455
         125   0.0280274 -0.00191654  0.00314844
         126   0.0618692 -0.00141031  0.00316389
         127  -0.0401443  -0.0017153  0.00315364
         128  -0.0445015 -0.00204957  0.00314667
         129    0.053719 -0.00161725  0.00315183
         130 -0.00277758 -0.00162618   0.0031276
         131   0.0229536 -0.00143855  0.00310935
         132   0.0140766 -0.00132101  0.00308801
         133   0.0221707 -0.00114438  0.00306984
         134   0.0330803-0.000888971  0.00305754
         135   0.0466489-0.000536838   0.0030551
         136   0.0263566-0.000339092  0.00303903
         137   0.0092297-0.000269247  0.00301765
         138    0.060601 0.000171841  0.00302785
         139   0.0477256 0.000513955  0.00302533
         140   0.0511364 0.000875544  0.00302525
         141   0.0132607 0.000963382  0.00300507
         142  -0.0463546 0.000630156  0.00300233
         143  -0.0743925 0.000105522  0.00302682
         144  -0.0538416-0.000269111   0.0030289
         145  -0.0313184-0.000483244  0.00301557
         146   0.0286098-0.000283976  0.00300149
         147   0.0166991-0.000168445   0.0029833
         148   0.0128542-8.04538e-05  0.00296444
         149  0.00279924 -6.1127e-05   0.0029446
         150  -0.0531808-0.000415258  0.00294619
         151  -0.0353335-0.000646504  0.00293574
         152  -0.0284486-0.000829413  0.00292212
         153   0.0661993-0.000391316  0.00293568
         154  -0.0212685-0.000526882  0.00291974
         155   0.0172303 -0.00041232  0.00290315
         156   0.0250546 -0.00024907  0.00288913
         157  0.00314694 -0.00022744  0.00287081
         158  -0.0496249-0.000540082  0.00286961
         159  -0.0105737-0.000603186  0.00285226
         160  -0.0695301 -0.00103398  0.00286678
         161  -0.0402599 -0.00127762  0.00285931
         162  -0.0046652 -0.00129853  0.00284173
         163   0.0465533 -0.00100496  0.00283942
         164  -0.0170273 -0.00110266  0.00282379
         165   0.0384406-0.000863002  0.00281683
         166   0.0172065-0.000754149  0.00280196
         167    0.023348-0.000609825   0.0027889
         168  -0.0079542-0.000653542  0.00277264
         169   0.0309876-0.000466316  0.00276255
         170  -0.0229889-0.000598802  0.00274947
         171   0.0433027-0.000342068  0.00274535
         172    0.018683-0.000231457  0.00273162
         173  -0.0200537-0.000346037  0.00271823
         174    0.051169-4.99734e-05  0.00271869
         175 -0.00301768-6.69318e-05   0.0027032
         176 -0.00945814-0.000120291  0.00268837
         177  -0.0022267-0.000132192  0.00267321
         178 -0.00850242-0.000179215   0.0026586
         179  -0.0182202-0.000280003  0.00264566
         180   0.0278697-0.000123616  0.00263558
         181   0.0016497-0.000113818  0.00262104
         182  -0.0104437-0.000170576  0.00260725
         183   0.0160356-8.20175e-05  0.00259451
         184   -0.028734-0.000237735  0.00258508
         185   0.0427982-5.10843e-06  0.00258155
         186 -0.00750896-4.54517e-05  0.00256798
         187  -0.0384085-0.000250602  0.00256243
         188   0.0436829-1.69132e-05  0.00255944
         189   0.0201659 8.98742e-05  0.00254812
         190   -0.023701-3.53407e-05  0.00253778
         191 -0.00854052-7.98705e-05  0.00252489
         192   0.0423491 0.000141114  0.00252139
         193  -0.0392087-6.27712e-05  0.00251656
         194   -0.026356-0.000198303  0.00250723
         195  -0.0296784-0.000349483  0.00249893
         196  0.00199638-0.000337514  0.00248621
         197   0.0090948-0.000289635  0.00247405
         198   0.0420083-7.60086e-05  0.00247076
         199  -0.0676393-0.000415523  0.00248156
         200  0.00196974-0.000403597  0.00246918
           1   0.0154409   0.0154409           0
           2   0.0422304   0.0288356  0.00947153
           3   -0.024756   0.0109718   0.0158939
           4  -0.0211401  0.00294379   0.0137997
           5   0.0617329   0.0147016   0.0152471
           6   0.0667465   0.0233758   0.0149713
           7   0.0175956     0.02255   0.0128553
           8   0.0553225   0.0266466   0.0118832
           9   0.0485192   0.0290769   0.0108085
          10 -0.00267384   0.0259018   0.0101833
           1  -0.0913884  -0.0913884           0
           2   0.0003658  -0.0455113     0.03244
           3  -0.0077732  -0.0329319   0.0239417
           4  0.00465196   -0.023536    0.019714
           5   0.0544974  -0.0079293   0.0210615
           6  -0.0254135  -0.0108433   0.0177517
           7   0.0468274 -0.00260465   0.0170205
           8   0.0273697  0.00114214   0.0152998
           9  -0.0677935 -0.00651738   0.0153982
          10  -0.0449954  -0.0103652   0.0143311
          11 -0.00121948 -0.00953376   0.0130523
          12   0.0405686 -0.00535856   0.0126148
          13   0.0104436 -0.00414302   0.0117028
          14   0.0156071 -0.00273229   0.0109516
          15   0.0977183  0.00396441   0.0120969
          16  -0.0611939-0.000107983   0.0120068
          17   -0.004783-0.000382984   0.0113036
          18  -0.0259751 -0.00180477   0.0107647
          19   -0.023698 -0.00295704   0.0102596
          20    0.013418 -0.00213829  0.00977926
          21   0.0415591-5.74629e-05  0.00953239
          22  -0.0304183  -0.0014375  0.00919845
          23  0.00224052 -0.00127759  0.00879991
          24   0.0709026  0.00172992  0.00893241
          25  -0.0054462  0.00144288  0.00857972
          26 -0.00969856  0.00101436  0.00826043
          27  0.00419888  0.00113231  0.00795533
          28   0.0442608  0.00267261   0.0078189
          29   0.0166502   0.0031546  0.00756413
          30   0.0358485  0.00424439  0.00739008
          31   0.0155644  0.00460955  0.00716071
          32   0.0323905  0.00547771  0.00698936
          33   0.0939528  0.00815877  0.00727363
          34   0.0680459  0.00992016  0.00726984
          35  -0.0807237  0.00733034  0.00750928
          36 -0.00400572  0.00701545  0.00730728
          37   0.0545062  0.00829898  0.00722164
          38 -0.00963232   0.0078271  0.00704699
          39  -0.0450465  0.00647137   0.0069955
          40  0.00165416  0.00635094  0.00682165
          41  -0.0090056  0.00597639  0.00666554
          42  -0.0103848  0.00558684  0.00651821
          43 -0.00464932  0.00534879  0.00637097
